,time,day,dustbin,percentage
3551,22.5,0.0,1.0,33.549636
3552,22.5,0.0,2.0,51.9394645778831
3553,22.5,0.0,3.0,68.88795620590109
3554,22.5,0.0,4.0,66.67427580154194
3555,22.5,0.0,5.0,47.631636359999995
3556,22.5,0.0,6.0,25.984130127696645
3557,22.5,0.0,7.0,20.60626644
3558,22.5,0.0,8.0,24.8774233344
3559,22.5,0.0,9.0,14.0
3560,22.5,0.0,10.0,50.59761696171707
3561,22.5,0.0,11.0,42.94
3562,22.5,0.0,12.0,10.6929
3563,22.5,0.0,13.0,52.18453411731524
3564,22.5,0.0,14.0,37.50237228191021
3565,22.5,0.0,15.0,42.37781797284626
3566,22.5,0.0,16.0,19.999616
3567,22.5,0.0,17.0,15.248999999999999
3568,22.5,0.0,18.0,48.65156189872053
3569,22.5,0.0,19.0,58.99181971854573
3570,22.5,0.0,20.0,72.33306562566027
3571,22.5,0.0,21.0,33.57126
3572,22.5,0.0,22.0,28.61042184
3573,22.5,0.0,23.0,44.54516246118315
3574,22.5,0.0,24.0,46.52794964156752
3575,22.55,0.0,0.0,60.4559161818559
3576,22.55,0.0,1.0,34.55612508
3577,22.55,0.0,2.0,51.9394645778831
3578,22.55,0.0,3.0,70.2657153300191
3579,22.55,0.0,4.0,73.34170338169614
3580,22.55,0.0,5.0,48.10795272359999
3581,22.55,0.0,6.0,26.503812730250576
3582,22.55,0.0,7.0,23.697206406
3583,22.55,0.0,8.0,28.360262601216
3584,22.55,0.0,9.0,15.68
3585,22.55,0.0,10.0,55.15140248827161
3586,22.55,0.0,11.0,43.3694
3587,22.55,0.0,12.0,11.013687
3588,22.55,0.0,13.0,53.750070140834694
3589,22.55,0.0,14.0,37.87739600472931
3590,22.55,0.0,15.0,44.92048705121704
3591,22.55,0.0,16.0,21.79958144
3592,22.55,0.0,17.0,16.316429999999997
3593,22.55,0.0,18.0,49.62459313669494
3594,22.55,0.0,19.0,60.171656112916644
3595,22.55,0.0,20.0,79.5663721882263
3596,22.55,0.0,21.0,33.9069726
3597,22.55,0.0,22.0,32.3297766792
3598,22.55,0.0,23.0,44.99061408579499
3599,22.55,0.0,24.0,47.45850863439887
3600,11.0,1.0,0.0,9.0
3601,11.0,1.0,1.0,45.0
3602,11.0,1.0,2.0,22.0
3603,11.0,1.0,3.0,8.0
3604,11.0,1.0,4.0,42.0
3605,11.0,1.0,5.0,6.0
3606,11.0,1.0,6.0,38.0
3607,11.0,1.0,7.0,59.0
3608,11.0,1.0,8.0,34.0
3609,11.0,1.0,9.0,55.0
3610,11.0,1.0,10.0,2.0
3611,11.0,1.0,11.0,58.0
3612,11.0,1.0,12.0,36.0
3613,11.0,1.0,13.0,20.0
3614,11.0,1.0,14.0,61.0
3615,11.0,1.0,15.0,16.0
3616,11.0,1.0,16.0,46.0
3617,11.0,1.0,17.0,49.0
3618,11.0,1.0,18.0,32.0
3619,11.0,1.0,19.0,46.0
3620,11.0,1.0,20.0,53.0
3621,11.0,1.0,21.0,67.0
3622,11.0,1.0,22.0,4.0
3623,11.0,1.0,23.0,18.0
3624,11.0,1.0,24.0,4.0
3625,11.05,1.0,0.0,10.35
3626,11.05,1.0,1.0,51.3
3627,11.05,1.0,2.0,22.0
3628,11.05,1.0,3.0,8.88
3629,11.05,1.0,4.0,45.78
3630,11.05,1.0,5.0,6.66
3631,11.05,1.0,6.0,41.04
3632,11.05,1.0,7.0,66.67
3633,11.05,1.0,8.0,34.0
3634,11.05,1.0,9.0,63.25
3635,11.05,1.0,10.0,2.06
3636,11.05,1.0,11.0,63.8
3637,11.05,1.0,12.0,36.36
3638,11.05,1.0,13.0,21.4
3639,11.05,1.0,14.0,67.71
3640,11.05,1.0,15.0,17.92
3641,11.05,1.0,16.0,46.46
3642,11.05,1.0,17.0,49.49
3643,11.05,1.0,18.0,33.92
3644,11.05,1.0,19.0,52.44
3645,11.05,1.0,20.0,53.53
3646,11.05,1.0,21.0,75.03999999999999
3647,11.05,1.0,22.0,4.16
3648,11.05,1.0,23.0,20.16
3649,11.05,1.0,24.0,4.16
3650,11.1,1.0,0.0,11.9025
3651,11.1,1.0,1.0,55.916999999999994
3652,11.1,1.0,2.0,22.0
3653,11.1,1.0,3.0,10.1232
3654,11.1,1.0,4.0,48.5268
3655,11.1,1.0,5.0,6.9264
3656,11.1,1.0,6.0,43.9128
3657,11.1,1.0,7.0,74.00370000000001
3658,11.1,1.0,8.0,36.38
3659,11.1,1.0,9.0,67.045
3660,11.1,1.0,10.0,2.3484
3661,11.1,1.0,11.0,65.076
3662,11.1,1.0,12.0,38.178
3663,11.1,1.0,13.0,21.613999999999997
3664,11.1,1.0,14.0,70.41839999999999
3665,11.1,1.0,15.0,19.3536
3666,11.1,1.0,16.0,52.0352
3667,11.1,1.0,17.0,51.4696
3668,11.1,1.0,18.0,33.92
3669,11.1,1.0,19.0,52.44
3670,11.1,1.0,20.0,59.9536
3671,11.1,1.0,21.0,36.0
3672,11.1,1.0,22.0,4.6592
3673,11.1,1.0,23.0,20.16
3674,11.1,1.0,24.0,4.368
3675,11.15,1.0,0.0,13.3308
3676,11.15,1.0,1.0,63.74538
3677,11.15,1.0,2.0,22.0
3678,11.15,1.0,3.0,11.337984
3679,11.15,1.0,4.0,53.37948
3680,11.15,1.0,5.0,7.61904
3681,11.15,1.0,6.0,50.060592
3682,11.15,1.0,7.0,78.44392200000001
3683,11.15,1.0,8.0,39.6542
3684,11.15,1.0,9.0,76.43130000000001
3685,11.15,1.0,10.0,2.4893039999999997
3686,11.15,1.0,11.0,74.83739999999999
3687,11.15,1.0,12.0,40.85046
3688,11.15,1.0,13.0,22.694699999999997
3689,11.15,1.0,14.0,77.46023999999998
3690,11.15,1.0,15.0,20.127744
3691,11.15,1.0,16.0,54.63696
3692,11.15,1.0,17.0,53.013688
3693,11.15,1.0,18.0,34.2592
3694,11.15,1.0,19.0,54.5376
3695,11.15,1.0,20.0,65.94896
3696,11.15,1.0,21.0,39.6
3697,11.15,1.0,22.0,4.938752
3698,11.15,1.0,23.0,23.184
3699,11.15,1.0,24.0,4.935840000000001
3700,11.2,1.0,0.0,13.864032
3701,11.2,1.0,1.0,65.0202876
3702,11.2,1.0,2.0,25.3
3703,11.2,1.0,3.0,11.564743680000001
3704,11.2,1.0,4.0,61.386402000000004
3705,11.2,1.0,5.0,7.61904
3706,11.2,1.0,6.0,57.5696808
3707,11.2,1.0,7.0,23.0
3708,11.2,1.0,8.0,45.60233
3709,11.2,1.0,9.0,26.0
3710,11.2,1.0,10.0,2.53909008
3711,11.2,1.0,11.0,74.83739999999999
3712,11.2,1.0,12.0,40.85046
3713,11.2,1.0,13.0,23.829434999999997
3714,11.2,1.0,14.0,7.0
3715,11.2,1.0,15.0,20.53029888
3716,11.2,1.0,16.0,57.368808
3717,11.2,1.0,17.0,59.90546744
3718,11.2,1.0,18.0,35.97216
3719,11.2,1.0,19.0,61.082111999999995
3720,11.2,1.0,20.0,75.18181440000001
3721,11.2,1.0,21.0,43.56
3722,11.2,1.0,22.0,5.28446464
3723,11.2,1.0,23.0,25.96608
3724,11.2,1.0,24.0,5.478782400000001
3725,11.25,1.0,0.0,14.83451424
3726,11.25,1.0,1.0,66.970896228
3727,11.25,1.0,2.0,26.059
3728,11.25,1.0,3.0,12.027333427200002
3729,11.25,1.0,4.0,68.75277024
3730,11.25,1.0,5.0,8.6857056
3731,11.25,1.0,6.0,61.599558456
3732,11.25,1.0,7.0,25.3
3733,11.25,1.0,8.0,47.8824465
3734,11.25,1.0,9.0,29.64
3735,11.25,1.0,10.0,2.6152627824
3736,11.25,1.0,11.0,81.57276599999999
3737,11.25,1.0,12.0,41.2589646
3738,11.25,1.0,13.0,23.829434999999997
3739,11.25,1.0,14.0,7.14
3740,11.25,1.0,15.0,21.3515108352
3741,11.25,1.0,16.0,60.2372484
3742,11.25,1.0,17.0,61.7026314632
3743,11.25,1.0,18.0,38.849932800000005
3744,11.25,1.0,19.0,69.63360768
3745,11.25,1.0,20.0,23.0
3746,11.25,1.0,21.0,48.351600000000005
3747,11.25,1.0,22.0,5.8657557504
3748,11.25,1.0,23.0,26.485401600000003
3749,11.25,1.0,24.0,6.026660640000001
3750,11.3,1.0,0.0,15.576239952000002
3751,11.3,1.0,1.0,73.6679858508
3752,11.3,1.0,2.0,27.36195
3753,11.3,1.0,3.0,13.711160107008002
3754,11.3,1.0,4.0,74.9405195616
3755,11.3,1.0,5.0,9.814847328
3756,11.3,1.0,6.0,66.52752313248
3757,11.3,1.0,7.0,25.553
3758,11.3,1.0,8.0,54.107164545
3759,11.3,1.0,9.0,30.2328
3760,11.3,1.0,10.0,2.6152627824
3761,11.3,1.0,11.0,12.0
3762,11.3,1.0,12.0,44.147092122
3763,11.3,1.0,13.0,24.544318049999998
3764,11.3,1.0,14.0,7.2828
3765,11.3,1.0,15.0,22.205571268608
3766,11.3,1.0,16.0,63.24911082
3767,11.3,1.0,17.0,62.319657777832
3768,11.3,1.0,18.0,43.123425408
3769,11.3,1.0,19.0,71.0262798336
3770,11.3,1.0,20.0,23.92
3771,11.3,1.0,21.0,49.31863200000001
3772,11.3,1.0,22.0,6.628303997952
3773,11.3,1.0,23.0,28.339379712000003
3774,11.3,1.0,24.0,6.629326704000001
3775,11.35,1.0,0.0,17.601151145760003
3776,11.35,1.0,1.0,73.6679858508
3777,11.35,1.0,2.0,29.2772865
3778,11.35,1.0,3.0,15.767834123059203
3779,11.35,1.0,4.0,78.68754553968
3780,11.35,1.0,5.0,10.796332060800001
3781,11.35,1.0,6.0,73.8455506770528
3782,11.35,1.0,7.0,26.06406
3783,11.35,1.0,8.0,57.894666063150005
3784,11.35,1.0,9.0,32.953752
3785,11.35,1.0,10.0,2.74602592152
3786,11.35,1.0,11.0,13.44
3787,11.35,1.0,12.0,44.147092122
3788,11.35,1.0,13.0,24.789761230499998
3789,11.35,1.0,14.0,8.302392
3790,11.35,1.0,15.0,23.75996125741056
3791,11.35,1.0,16.0,72.736477443
3792,11.35,1.0,17.0,64.18924751116695
3793,11.35,1.0,18.0,48.298236456960005
3794,11.35,1.0,19.0,73.157068228608
3795,11.35,1.0,20.0,26.5512
3796,11.35,1.0,21.0,56.22324048000001
3797,11.35,1.0,22.0,6.76087007791104
3798,11.35,1.0,23.0,31.456711480320003
3799,11.35,1.0,24.0,7.2259661073600014
3800,11.4,1.0,0.0,18.481208703048004
3801,11.4,1.0,1.0,80.29810457737199
3802,11.4,1.0,2.0,29.570059365
3803,11.4,1.0,3.0,16.556225829212163
3804,11.4,1.0,4.0,20.0
3805,11.4,1.0,5.0,11.120222022624
3806,11.4,1.0,6.0,73.8455506770528
3807,11.4,1.0,7.0,29.973669
3808,11.4,1.0,8.0,58.47361272378151
3809,11.4,1.0,9.0,35.91958968
3810,11.4,1.0,10.0,2.8558669583808
3811,11.4,1.0,11.0,14.112
3812,11.4,1.0,12.0,50.769155940299996
3813,11.4,1.0,13.0,26.029249292025
3814,11.4,1.0,14.0,8.63448768
3815,11.4,1.0,15.0,24.235160482558772
3816,11.4,1.0,16.0,82.19221951059
3817,11.4,1.0,17.0,70.60817226228365
3818,11.4,1.0,18.0,49.74718355066881
3819,11.4,1.0,19.0,82.66748709832703
3820,11.4,1.0,20.0,28.409784000000002
3821,11.4,1.0,21.0,57.34770528960001
3822,11.4,1.0,22.0,7.504565786481255
3823,11.4,1.0,23.0,35.231516857958404
3824,11.4,1.0,24.0,7.442745090580802
3825,11.45,1.0,0.0,19.590081225230886
3826,11.45,1.0,1.0,25.0
3827,11.45,1.0,2.0,30.7528617396
3828,11.45,1.0,3.0,18.3774106704255
3829,11.45,1.0,4.0,20.0
3830,11.45,1.0,5.0,12.7882553260176
3831,11.45,1.0,6.0,83.44547226506967
3832,11.45,1.0,7.0,33.87024597
3833,11.45,1.0,8.0,58.47361272378151
3834,11.45,1.0,9.0,35.91958968
3835,11.45,1.0,10.0,3.2842470021379198
3836,11.45,1.0,11.0,14.253120000000001
3837,11.45,1.0,12.0,54.322996856120994
3838,11.45,1.0,13.0,28.37188172830725
3839,11.45,1.0,14.0,9.929660832
3840,11.45,1.0,15.0,25.931621716337887
3841,11.45,1.0,16.0,41.0
3842,11.45,1.0,17.0,79.08115293375768
3843,11.45,1.0,18.0,54.72190190573569
3844,11.45,1.0,19.0,38.0
3845,11.45,1.0,20.0,32.387153760000004
3846,11.45,1.0,21.0,65.37638403014401
3847,11.45,1.0,22.0,7.579611444346067
3848,11.45,1.0,23.0,40.16392921807258
3849,11.45,1.0,24.0,7.963737246921458
3850,11.5,1.0,0.0,21.940890972258593
3851,11.5,1.0,1.0,27.5
3852,11.5,1.0,2.0,31.982976209184
3853,11.5,1.0,3.0,20.766474057580815
3854,11.5,1.0,4.0,22.6
3855,11.5,1.0,5.0,14.322845965139711
3856,11.5,1.0,6.0,5.0
3857,11.5,1.0,7.0,34.8863533491
3858,11.5,1.0,8.0,58.47361272378151
3859,11.5,1.0,9.0,40.2299404416
3860,11.5,1.0,10.0,3.317089472159299
3861,11.5,1.0,11.0,14.823244800000001
3862,11.5,1.0,12.0,54.8662268246822
3863,11.5,1.0,13.0,30.074194632005685
3864,11.5,1.0,14.0,10.4261438736
3865,11.5,1.0,15.0,26.70957036782802
3866,11.5,1.0,16.0,45.92
3867,11.5,1.0,17.0,11.0
3868,11.5,1.0,18.0,56.91077798196512
3869,11.5,1.0,19.0,38.0
3870,11.5,1.0,20.0,36.2736122112
3871,11.5,1.0,21.0,69.29896707195265
3872,11.5,1.0,22.0,7.579611444346067
3873,11.5,1.0,23.0,44.58196143206057
3874,11.5,1.0,24.0,8.52119885420596
3875,11.55,1.0,0.0,24.354388979207037
3876,11.55,1.0,1.0,31.35
3877,11.55,1.0,2.0,35.1812738301024
3878,11.55,1.0,3.0,23.46611568506632
3879,11.55,1.0,4.0,24.408
3880,11.55,1.0,5.0,15.182216723048095
3881,11.55,1.0,6.0,5.0
3882,11.55,1.0,7.0,38.026125150519
3883,11.55,1.0,8.0,58.47361272378151
3884,11.55,1.0,9.0,41.034539250432
3885,11.55,1.0,10.0,3.748311103540008
3886,11.55,1.0,11.0,16.453801728000002
3887,11.55,1.0,12.0,60.352849507150424
3888,11.55,1.0,13.0,32.780872148886196
3889,11.55,1.0,14.0,11.051712506015999
3890,11.55,1.0,15.0,28.57924029357598
3891,11.55,1.0,16.0,46.379200000000004
3892,11.55,1.0,17.0,12.32
3893,11.55,1.0,18.0,62.60185578016163
3894,11.55,1.0,19.0,41.04
3895,11.55,1.0,20.0,40.989181798656006
3896,11.55,1.0,21.0,76.92185344986744
3897,11.55,1.0,22.0,8.034388131006832
3898,11.55,1.0,23.0,44.58196143206057
3899,11.55,1.0,24.0,9.373318739626555
3900,12.0,1.0,0.0,24.59793286899911
3901,12.0,1.0,1.0,34.485
3902,12.0,1.0,2.0,39.051213951413665
3903,12.0,1.0,3.0,25.108743783020962
3904,12.0,1.0,4.0,27.58104
3905,12.0,1.0,5.0,16.548616228122423
3906,12.0,1.0,6.0,5.55
3907,12.0,1.0,7.0,42.20899891707609
3908,12.0,1.0,8.0,62.56676561444621
3909,12.0,1.0,9.0,43.90695699796224
3910,12.0,1.0,10.0,3.7857942145754078
3911,12.0,1.0,11.0,16.782877762560002
3912,12.0,1.0,12.0,62.76696348743644
3913,12.0,1.0,13.0,37.37019424973026
3914,12.0,1.0,14.0,12.7094693819184
3915,12.0,1.0,15.0,31.722956725869338
3916,12.0,1.0,16.0,46.379200000000004
3917,12.0,1.0,17.0,12.443200000000001
3918,12.0,1.0,18.0,70.74009703158264
3919,12.0,1.0,19.0,47.196
3920,12.0,1.0,20.0,42.218857252615685
3921,12.0,1.0,21.0,15.0
3922,12.0,1.0,22.0,9.239546350657857
3923,12.0,1.0,23.0,51.26925564686965
3924,12.0,1.0,24.0,10.591850175778006
3925,12.05,1.0,0.0,28.041643470658983
3926,12.05,1.0,1.0,38.96805
3927,12.05,1.0,2.0,44.518383904611575
3928,12.05,1.0,3.0,25.61091865868138
3929,12.05,1.0,4.0,30.0633336
3930,12.05,1.0,5.0,17.045074714966095
3931,12.05,1.0,6.0,5.883
3932,12.05,1.0,7.0,45.585718830442175
3933,12.05,1.0,8.0,71.32611280046868
3934,12.05,1.0,9.0,47.41951355779922
3935,12.05,1.0,10.0,4.050799809595686
3936,12.05,1.0,11.0,16.782877762560002
3937,12.05,1.0,12.0,72.18200801055191
3938,12.05,1.0,13.0,37.37019424973026
3939,12.05,1.0,14.0,13.853321626291056
3940,12.05,1.0,15.0,33.6263341294215
3941,12.05,1.0,16.0,49.625744000000005
3942,12.05,1.0,17.0,12.816496
3943,12.05,1.0,18.0,79.22890867537255
3944,12.05,1.0,19.0,51.9156
3945,12.05,1.0,20.0,45.174177260298784
3946,12.05,1.0,21.0,15.9
3947,12.05,1.0,22.0,10.440687376243378
3948,12.05,1.0,23.0,54.34541098568183
3949,12.05,1.0,24.0,11.651035193355806
3950,12.1,1.0,0.0,29.443725644191932
3951,12.1,1.0,1.0,44.423576999999995
3952,12.1,1.0,2.0,49.41540613411885
3953,12.1,1.0,3.0,28.17201052454952
3954,12.1,1.0,4.0,33.971566968
3955,12.1,1.0,5.0,19.260934427911685
3956,12.1,1.0,6.0,6.00066
3957,12.1,1.0,7.0,47.86500477196429
3958,12.1,1.0,8.0,74.89241844049211
3959,12.1,1.0,9.0,49.316294100111186
3960,12.1,1.0,10.0,4.050799809595686
3961,12.1,1.0,11.0,19.132480649318403
3962,12.1,1.0,12.0,75.06928833097399
3963,12.1,1.0,13.0,41.48091561720059
3964,12.1,1.0,14.0,15.654253437708892
3965,12.1,1.0,15.0,35.307650835892574
3966,12.1,1.0,16.0,56.07709072
3967,12.1,1.0,17.0,12.94466096
3968,12.1,1.0,18.0,10.0
3969,12.1,1.0,19.0,59.183783999999996
3970,12.1,1.0,20.0,50.14333675893165
3971,12.1,1.0,21.0,16.536
3972,12.1,1.0,22.0,12.006790482679886
3973,12.1,1.0,23.0,61.410314413820466
3974,12.1,1.0,24.0,13.398690472359178
3975,12.15,1.0,0.0,32.09366095216921
3976,12.15,1.0,1.0,47.97746315999999
3977,12.15,1.0,2.0,54.85110080887192
3978,12.15,1.0,3.0,31.834371892740958
3979,12.15,1.0,4.0,38.048155004159995
3980,12.15,1.0,5.0,20.22398114930727
3981,12.15,1.0,6.0,6.4207062
3982,12.15,1.0,7.0,51.69420515372143
3983,12.15,1.0,8.0,76.39026680930195
3984,12.15,1.0,9.0,51.78210880511674
3985,12.15,1.0,10.0,4.617911782939082
3986,12.15,1.0,11.0,22.002352746716163
3987,12.15,1.0,12.0,24.0
3988,12.15,1.0,13.0,47.288243803608665
3989,12.15,1.0,14.0,16.593508643971425
3990,12.15,1.0,15.0,39.897645444558606
3991,12.15,1.0,16.0,60.0024870704
3992,12.15,1.0,17.0,13.8507872272
3993,12.15,1.0,18.0,10.2
3994,12.15,1.0,19.0,68.0613516
3995,12.15,1.0,20.0,54.15480369964619
3996,12.15,1.0,21.0,18.85104
3997,12.15,1.0,22.0,12.246926292333484
3998,12.15,1.0,23.0,68.16544899934071
3999,12.15,1.0,24.0,14.33659880542432
4000,12.2,1.0,0.0,32.414597561690904
4001,12.2,1.0,1.0,51.81566021279999
4002,12.2,1.0,2.0,61.43323290593655
4003,12.2,1.0,3.0,33.426090487378005
4004,12.2,1.0,4.0,39.18959965428479
4005,12.2,1.0,5.0,21.63965982975878
4006,12.2,1.0,6.0,6.613327386
4007,12.2,1.0,7.0,53.24503130833307
4008,12.2,1.0,8.0,39.0
4009,12.2,1.0,9.0,56.44249859757725
4010,12.2,1.0,10.0,4.617911782939082
4011,12.2,1.0,11.0,24.20258802138778
4012,12.2,1.0,12.0,26.16
4013,12.2,1.0,13.0,47.288243803608665
4014,12.2,1.0,14.0,17.92098933548914
4015,12.2,1.0,15.0,44.68536289790564
4016,12.2,1.0,16.0,63.602636294624
4017,12.2,1.0,17.0,14.404818716288
4018,12.2,1.0,18.0,10.2
4019,12.2,1.0,19.0,71.46441918
4020,12.2,1.0,20.0,62.27802425459311
4021,12.2,1.0,21.0,19.4165712
4022,12.2,1.0,22.0,13.226680395720162
4023,12.2,1.0,23.0,74.30033940928138
4024,12.2,1.0,24.0,16.487088626237966
4025,12.25,1.0,0.0,37.276787195944536
4026,12.25,1.0,1.0,54.40644322343999
4027,12.25,1.0,2.0,65.73355920935211
4028,12.25,1.0,3.0,33.760351392251785
4029,12.25,1.0,4.0,42.71666362317042
4030,12.25,1.0,5.0,21.85605642805637
4031,12.25,1.0,6.0,6.7455939337199995
4032,12.25,1.0,7.0,59.101984752249706
4033,12.25,1.0,8.0,44.46
4034,12.25,1.0,9.0,60.95789848538343
4035,12.25,1.0,10.0,4.987344725574208
4036,12.25,1.0,11.0,26.380820943312678
4037,12.25,1.0,12.0,27.468
4038,12.25,1.0,13.0,49.6526559937891
4039,12.25,1.0,14.0,18.27940912219892
4040,12.25,1.0,15.0,50.94131370361243
4041,12.25,1.0,16.0,67.41879447230144
4042,12.25,1.0,17.0,14.404818716288
4043,12.25,1.0,18.0,10.607999999999999
4044,12.25,1.0,19.0,78.61086109799999
4045,12.25,1.0,20.0,69.75138716514428
4046,12.25,1.0,21.0,21.164062608
4047,12.25,1.0,22.0,13.623480807591767
4048,12.25,1.0,23.0,80.98736995611671
4049,12.25,1.0,24.0,18.300668375124143
4050,12.3,1.0,0.0,42.49553740337677
4051,12.3,1.0,1.0,62.56740970695599
4052,12.3,1.0,2.0,69.67757276191324
4053,12.3,1.0,3.0,36.79878301755444
4054,12.3,1.0,4.0,46.98832998548746
4055,12.3,1.0,5.0,21.85605642805637
4056,12.3,1.0,6.0,7.689977084440799
4057,12.3,1.0,7.0,65.01218322747468
4058,12.3,1.0,8.0,46.2384
4059,12.3,1.0,9.0,63.39621442479877
4060,12.3,1.0,10.0,5.28658540910866
4061,12.3,1.0,11.0,30.33794408480958
4062,12.3,1.0,12.0,29.11608
4063,12.3,1.0,13.0,49.6526559937891
4064,12.3,1.0,14.0,18.6449973046429
4065,12.3,1.0,15.0,56.544858211009796
4066,12.3,1.0,16.0,74.8348618642546
4067,12.3,1.0,17.0,14.98101146493952
4068,12.3,1.0,18.0,10.607999999999999
4069,12.3,1.0,19.0,23.0
4070,12.3,1.0,20.0,71.14641490844717
4071,12.3,1.0,21.0,22.01062511232
4072,12.3,1.0,22.0,15.12206369642686
4073,12.3,1.0,23.0,16.0
4074,12.3,1.0,24.0,19.58171516138283
4075,12.35,1.0,0.0,48.86986801388329
4076,12.35,1.0,1.0,70.07549887179071
4077,12.35,1.0,2.0,80.12920867620022
4078,12.35,1.0,3.0,41.58262480983652
4079,12.35,1.0,4.0,54.03657948331058
4080,12.35,1.0,5.0,24.91590432798426
4081,12.35,1.0,6.0,7.997576167818431
4082,12.35,1.0,7.0,68.91291422112316
4083,12.35,1.0,8.0,46.2384
4084,12.35,1.0,9.0,65.93206300179072
4085,12.35,1.0,10.0,5.28658540910866
4086,12.35,1.0,11.0,34.58525625668292
4087,12.35,1.0,12.0,33.1923312
4088,12.35,1.0,13.0,50.14918255372699
4089,12.35,1.0,14.0,20.695947008153617
4090,12.35,1.0,15.0,65.02658694266127
4091,12.35,1.0,16.0,80.82165081339497
4092,12.35,1.0,17.0,15.580251923537102
4093,12.35,1.0,18.0,11.880959999999998
4094,12.35,1.0,19.0,24.84
4095,12.35,1.0,20.0,71.14641490844717
4096,12.35,1.0,21.0,23.111156367936
4097,12.35,1.0,22.0,16.33182879214101
4098,12.35,1.0,23.0,16.64
4099,12.35,1.0,24.0,19.77753231299666
4100,12.4,1.0,0.0,55.22295085568812
4101,12.4,1.0,1.0,76.38229377025188
4102,12.4,1.0,2.0,22.0
4103,12.4,1.0,3.0,43.24592980222998
4104,12.4,1.0,4.0,58.899871636808534
4105,12.4,1.0,5.0,27.65665380406253
4106,12.4,1.0,6.0,8.957285307956642
4107,12.4,1.0,7.0,76.4933347854467
4108,12.4,1.0,8.0,47.163168
4109,12.4,1.0,9.0,73.84391056200562
4110,12.4,1.0,10.0,5.973841512292786
4111,12.4,1.0,11.0,34.931108819249744
4112,12.4,1.0,12.0,35.183871071999995
4113,12.4,1.0,13.0,54.662608983562414
4114,12.4,1.0,14.0,21.730744358561296
4115,12.4,1.0,15.0,72.82977737578062
4116,12.4,1.0,16.0,13.0
4117,12.4,1.0,17.0,15.736054442772472
4118,12.4,1.0,18.0,12.593817599999998
4119,12.4,1.0,19.0,25.0884
4120,12.4,1.0,20.0,78.26105639929189
4121,12.4,1.0,21.0,26.34671825944704
4122,12.4,1.0,22.0,17.96501167135511
4123,12.4,1.0,23.0,16.8064
4124,12.4,1.0,24.0,21.755285544296324
4125,12.45,1.0,0.0,61.29747544981381
4126,12.45,1.0,1.0,12.0
4127,12.45,1.0,2.0,25.3
4128,12.45,1.0,3.0,47.570522782452976
4129,12.45,1.0,4.0,67.14585366596172
4130,12.45,1.0,5.0,27.933220342103155
4131,12.45,1.0,6.0,9.673868132593174
4132,12.45,1.0,7.0,18.0
4133,12.45,1.0,8.0,47.163168
4134,12.45,1.0,9.0,74.58234966762568
4135,12.45,1.0,10.0,6.093318342538642
4136,12.45,1.0,11.0,37.376286436597226
4137,12.45,1.0,12.0,38.35041946848
4138,12.45,1.0,13.0,62.31537424126115
4139,12.45,1.0,14.0,23.4692039072462
4140,12.45,1.0,15.0,72.82977737578062
4141,12.45,1.0,16.0,14.69
4142,12.45,1.0,17.0,15.893414987200197
4143,12.45,1.0,18.0,13.979137535999998
4144,12.45,1.0,19.0,28.85166
4145,12.45,1.0,20.0,24.0
4146,12.45,1.0,21.0,26.610185442041512
4147,12.45,1.0,22.0,18.863262254922866
4148,12.45,1.0,23.0,17.478656
4149,12.45,1.0,24.0,22.625496966068177
4150,12.5,1.0,0.0,61.29747544981381
4151,12.5,1.0,1.0,13.44
4152,12.5,1.0,2.0,27.830000000000002
4153,12.5,1.0,3.0,49.949048921575624
4154,12.5,1.0,4.0,76.54627317919636
4155,12.5,1.0,5.0,31.285206783155534
4156,12.5,1.0,6.0,10.351038901874697
4157,12.5,1.0,7.0,19.62
4158,12.5,1.0,8.0,52.35111648
4159,12.5,1.0,9.0,84.27805512441702
4160,12.5,1.0,10.0,6.7635833602178925
4161,12.5,1.0,11.0,41.11391508025695
4162,12.5,1.0,12.0,44.102982388752
4163,12.5,1.0,13.0,70.4163728926251
4164,12.5,1.0,14.0,26.285508376115743
4165,12.5,1.0,15.0,80.11275511335869
4166,12.5,1.0,16.0,14.8369
4167,12.5,1.0,17.0,16.847019886432207
4168,12.5,1.0,18.0,15.097468538879998
4169,12.5,1.0,19.0,29.428693199999998
4170,12.5,1.0,20.0,26.88
4171,12.5,1.0,21.0,26.87628729646193
4172,12.5,1.0,22.0,19.42916012257055
4173,12.5,1.0,23.0,18.70216192
4174,12.5,1.0,24.0,26.019321510978404
4175,12.55,1.0,0.0,68.04019774929333
4176,12.55,1.0,1.0,15.0528
4177,12.55,1.0,2.0,31.726200000000002
4178,12.55,1.0,3.0,52.94599185687016
4179,12.55,1.0,4.0,40.0
4180,12.55,1.0,5.0,33.16231919014486
4181,12.55,1.0,6.0,11.282632403043419
4182,12.55,1.0,7.0,22.3668
4183,12.55,1.0,8.0,55.4921834688
4184,12.55,1.0,9.0,27.0
4185,12.55,1.0,10.0,6.831219193820071
4186,12.55,1.0,11.0,44.81416743748008
4187,12.55,1.0,12.0,49.39534027540223
4188,12.55,1.0,13.0,72.52886407940386
4189,12.55,1.0,14.0,26.81121854363806
4190,12.55,1.0,15.0,40.0
4191,12.55,1.0,16.0,15.875483
4192,12.55,1.0,17.0,18.531721875075426
4193,12.55,1.0,18.0,16.607215392767998
4194,12.55,1.0,19.0,30.311553995999997
